timestamp,TP9,AF7,AF8,TP10,Right AUX
7.197000026702881,-148.926,-899.414,-36.621,-129.395,0.000
7.200999975204468,172.363,310.059,-30.273,121.582,0.000
7.204999923706055,162.109,-931.641,-31.738,147.949,0.000
7.208999872207642,-165.039,19.531,-41.504,-101.074,0.000
7.2129998207092285,-224.609,-1000.000,-38.574,-175.293,0.000
7.2159998416900635,88.379,-32.715,-27.832,62.500,0.000
7.2200000286102295,208.008,-878.418,-26.855,179.199,0.000
7.223999977111816,-72.266,256.348,-36.621,-37.598,0.000
7.227999925613403,-252.930,-1000.000,-41.504,-202.637,0.000
7.23199987411499,1.953,-419.922,-33.203,-18.066,0.000
7.235999822616577,232.910,648.926,-35.156,178.711,0.000
7.240000009536743,10.254,144.043,-42.969,26.367,0.000
7.24399995803833,-268.555,-952.637,-38.086,-205.078,0.000
7.247999906539917,-110.840,-587.891,-35.156,-114.746,0.000
7.251999855041504,187.500,714.844,-36.133,131.348,0.000
7.254999876022339,91.797,464.355,-40.039,92.773,0.000
7.258999824523926,-224.609,-803.223,-42.480,-165.039,0.000
7.263000011444092,-186.035,-948.242,-39.062,-161.133,0.000
7.266999959945679,142.578,-96.191,-32.715,99.121,0.000
7.270999908447266,164.062,731.445,-37.598,143.555,0.000
7.2749998569488525,-158.203,145.020,-43.945,-97.656,0.000
7.2790000438690186,-248.047,-782.227,-43.945,-194.336,0.000
7.2829999923706055,56.641,-385.254,-41.504,34.668,0.000
7.286999940872192,212.891,433.105,-33.203,179.199,0.000
7.290999889373779,-56.641,184.082,-33.203,-29.297,0.000
7.294999837875366,-244.141,-527.832,-37.109,-206.543,0.000
7.297999858856201,-37.109,-579.590,-34.180,-57.617,0.000
7.302000045776367,115.234,-217.773,-33.203,90.820,0.000
7.305999994277954,39.062,345.215,-30.273,32.715,0.000
7.309999942779541,-97.168,224.609,-30.762,-97.656,0.000
7.313999891281128,-104.980,-466.309,-37.109,-111.816,0.000
7.317999839782715,36.621,-110.352,-36.133,20.020,0.000
7.322000026702881,78.613,671.387,-27.832,68.848,0.000
7.325999975204468,-56.641,326.660,-28.320,-67.871,0.000
7.329999923706055,-124.023,-691.895,-32.227,-145.996,0.000
7.333999872207642,16.602,-651.367,-23.926,-31.250,0.000
7.336999893188477,111.328,313.477,-20.996,58.105,0.000
7.3409998416900635,-9.766,207.031,-28.809,-41.504,0.000
7.3450000286102295,-124.023,-754.395,-31.738,-153.809,0.000
7.348999977111816,-22.949,-593.750,-28.809,-75.195,0.000
7.352999925613403,104.492,522.949,-30.762,41.992,0.000
7.35699987411499,21.484,338.379,-39.062,-16.113,0.000
7.360999822616577,-117.676,-415.527,-38.086,-146.484,0.000
7.365000009536743,-62.500,-307.129,-35.156,-119.141,0.000
7.36899995803833,79.590,431.152,-34.180,6.348,0.000
7.372999906539917,51.758,565.918,-35.645,-9.277,0.000
7.376999855041504,-98.633,-426.270,-37.109,-152.832,0.000
7.379999876022339,-117.676,-771.484,-30.762,-183.594,0.000
7.383999824523926,20.508,88.867,-29.785,-52.246,0.000
7.388000011444092,78.125,541.992,-34.668,7.324,0.000
7.391999959945679,-55.176,-385.742,-37.109,-116.699,0.000
7.395999908447266,-140.137,-920.410,-36.133,-194.824,0.000
7.3999998569488525,-12.207,-94.238,-34.180,-72.266,0.000
7.4040000438690186,94.727,412.109,-35.645,33.203,0.000
7.4079999923706055,-15.625,156.250,-36.133,-59.570,0.000
7.411999940872192,-134.766,-187.012,-38.086,-176.270,0.000
7.415999889373779,-38.086,-77.148,-36.133,-100.586,0.000
7.418999910354614,103.027,273.926,-27.344,34.180,0.000
7.422999858856201,32.715,14.160,-34.668,-8.301,0.000
7.427000045776367,-114.258,-427.734,-36.133,-138.184,0.000
7.430999994277954,-73.242,-270.020,-28.809,-115.234,0.000
7.434999942779541,73.242,-247.070,-26.855,30.762,0.000
7.438999891281128,69.824,-257.812,-25.391,57.617,0.000
7.442999839782715,-76.172,79.590,-28.809,-89.355,0.000
7.447000026702881,-108.398,-312.012,-29.785,-145.508,0.000
7.450999975204468,28.320,-355.469,-31.250,-14.648,0.000
7.454999923706055,95.215,90.820,-31.250,68.848,0.000
7.458999872207642,-36.133,187.012,-32.227,-41.016,0.000
7.461999893188477,-138.184,-300.781,-33.203,-135.254,0.000
7.4659998416900635,-13.672,-392.090,-26.367,-22.461,0.000
7.4700000286102295,103.516,50.781,-23.926,92.285,0.000
7.473999977111816,-2.930,140.137,-26.855,-7.324,0.000
7.477999925613403,-129.883,-266.602,-28.320,-139.648,0.000
7.48199987411499,-40.527,-778.320,-24.414,-64.453,0.000
7.485999822616577,95.215,-35.645,-20.996,67.871,0.000
7.490000009536743,36.621,721.680,-29.297,26.367,0.000
7.49399995803833,-104.980,-91.309,-32.227,-101.074,0.000
